industry,region,company_size,company_revenue,contact_role,seniority,lead_source,opportunity_created,demo_completed,expected_acv,inbound_touches,outbound_touches,touches_week_1,touches_last_7_days,days_since_first_touch,web_sessions,sales_activities,days_since_last_touch,acquisition_wave,converted,__leakage__touches_post_snapshot_21_90
healthcare_non_clinical,US,200-499,$50M-$200M,vp_finance,director,sdr_outbound,1,0,85000.0,0,23,10,8,20.0,6,3,0.0,B,1,60
logistics,UK,500-999,$50M-$200M,procurement_manager,director,sdr_outbound,1,1,85000.0,0,18,11,4,20.0,,2,1.0,B,0,142
healthcare_non_clinical,US,500-999,$50M-$200M,ap_manager,manager,sdr_outbound,1,0,85000.0,0,16,6,6,19.0,4,1,1.0,B,1,260
manufacturing,US,500-999,$200M+,procurement_manager,individual_contributor,inbound_marketing,0,0,116331.0,16,0,12,0,20.0,3,0,11.0,B,0,0
professional_services,US,200-499,$10M-$50M,vp_finance,manager,inbound_marketing,0,0,55000.0,21,0,12,3,19.0,6,1,1.0,C,0,204
manufacturing,US,1000-1999,$10M-$50M,procurement_manager,individual_contributor,inbound_marketing,1,0,55000.0,27,0,13,8,20.0,3,6,1.0,A,0,165
healthcare_non_clinical,US,500-999,$1M-$10M,vp_finance,vp,inbound_marketing,1,1,25000.0,15,0,7,5,20.0,6,2,0.0,A,1,35
manufacturing,US,200-499,$10M-$50M,ap_manager,individual_contributor,partner_referral,1,0,55000.0,0,32,12,10,20.0,6,1,0.0,A,0,11
healthcare_non_clinical,US,500-999,$10M-$50M,procurement_manager,director,inbound_marketing,0,0,55000.0,30,0,16,6,19.0,3,0,1.0,A,0,57
manufacturing,UK,200-499,$200M+,ap_manager,director,sdr_outbound,1,0,115584.0,0,32,8,10,19.0,7,4,0.0,C,0,24
healthcare_non_clinical,US,200-499,$50M-$200M,it_director,director,sdr_outbound,0,0,85000.0,0,22,10,8,20.0,4,0,1.0,B,1,167
professional_services,US,500-999,$1M-$10M,ap_manager,manager,inbound_marketing,0,0,25000.0,13,0,6,5,20.0,2,1,0.0,B,0,141
professional_services,UK,500-999,$50M-$200M,ap_manager,vp,partner_referral,1,0,85000.0,0,10,9,0,20.0,2,1,9.0,B,0,0
professional_services,UK,200-499,$1M-$10M,it_director,individual_contributor,inbound_marketing,0,0,25000.0,23,0,8,9,,4,0,,C,0,139
manufacturing,UK,1000-1999,$50M-$200M,procurement_manager,vp,inbound_marketing,1,1,85000.0,24,0,11,8,19.0,2,6,1.0,A,1,261
professional_services,US,500-999,$50M-$200M,ap_manager,manager,sdr_outbound,0,0,85000.0,0,22,10,7,18.0,,3,2.0,C,0,266
healthcare_non_clinical,UK,200-499,$50M-$200M,ap_manager,manager,inbound_marketing,1,0,85000.0,33,0,15,6,20.0,6,2,0.0,C,0,26
professional_services,US,1000-1999,$50M-$200M,procurement_manager,director,inbound_marketing,0,0,85000.0,18,0,6,6,20.0,9,1,1.0,B,0,172
manufacturing,UK,1000-1999,$1M-$10M,procurement_manager,individual_contributor,inbound_marketing,0,0,25000.0,14,0,6,3,20.0,5,2,0.0,C,0,131
manufacturing,US,500-999,$10M-$50M,ap_manager,individual_contributor,sdr_outbound,0,0,55000.0,0,15,7,5,20.0,,2,0.0,A,0,128
healthcare_non_clinical,UK,1000-1999,$10M-$50M,procurement_manager,vp,sdr_outbound,1,0,55000.0,0,13,4,3,20.0,3,5,0.0,B,1,36
manufacturing,UK,2000+,$10M-$50M,ap_manager,individual_contributor,sdr_outbound,1,0,55000.0,0,19,9,7,18.0,7,2,0.0,C,1,159
manufacturing,US,200-499,$10M-$50M,vp_finance,individual_contributor,sdr_outbound,1,1,55000.0,0,20,10,4,20.0,6,1,0.0,A,0,92
professional_services,UK,1000-1999,$200M+,vp_finance,manager,sdr_outbound,1,0,118588.0,0,16,5,6,20.0,,5,2.0,A,1,101
professional_services,US,500-999,$10M-$50M,procurement_manager,individual_contributor,sdr_outbound,1,0,55000.0,0,23,14,5,20.0,4,4,0.0,C,1,129
healthcare_non_clinical,UK,2000+,$200M+,ap_manager,vp,sdr_outbound,1,0,117589.0,0,25,11,2,20.0,4,3,3.0,C,0,0
logistics,UK,200-499,$1M-$10M,procurement_manager,manager,sdr_outbound,1,1,18000.0,0,13,7,3,20.0,4,0,0.0,C,0,154
logistics,US,500-999,$10M-$50M,ap_manager,individual_contributor,inbound_marketing,1,0,55000.0,19,0,9,5,20.0,3,2,0.0,A,1,138
logistics,US,500-999,$50M-$200M,vp_finance,director,sdr_outbound,1,0,85000.0,0,19,8,7,19.0,5,6,0.0,B,0,95
logistics,UK,1000-1999,$10M-$50M,it_director,individual_contributor,inbound_marketing,1,0,55000.0,22,0,12,6,19.0,1,1,1.0,C,0,1
healthcare_non_clinical,US,1000-1999,$200M+,procurement_manager,manager,sdr_outbound,1,0,118146.0,0,22,13,6,20.0,2,4,0.0,B,0,32
healthcare_non_clinical,UK,200-499,$10M-$50M,procurement_manager,director,partner_referral,1,0,46445.0,0,19,13,2,20.0,3,1,4.0,A,0,219
healthcare_non_clinical,UK,500-999,$10M-$50M,it_director,director,partner_referral,1,0,55000.0,0,20,10,6,20.0,3,3,0.0,C,1,139
healthcare_non_clinical,UK,2000+,$200M+,vp_finance,manager,partner_referral,1,0,118716.0,0,27,10,8,19.0,5,1,0.0,B,1,237
logistics,UK,200-499,$1M-$10M,vp_finance,,partner_referral,1,0,25000.0,0,6,4,1,20.0,3,3,6.0,B,0,0
manufacturing,UK,500-999,$10M-$50M,it_director,manager,partner_referral,0,0,55000.0,0,17,5,6,20.0,4,0,0.0,B,0,0
manufacturing,UK,500-999,$50M-$200M,it_director,director,inbound_marketing,0,0,85000.0,13,0,6,1,20.0,3,3,5.0,B,0,0
logistics,US,1000-1999,$1M-$10M,it_director,manager,inbound_marketing,0,0,25000.0,15,0,9,5,20.0,1,5,0.0,C,0,8
professional_services,UK,200-499,$1M-$10M,procurement_manager,vp,sdr_outbound,1,0,29938.0,0,11,5,1,18.0,3,2,6.0,A,0,137
logistics,UK,1000-1999,$1M-$10M,ap_manager,manager,inbound_marketing,0,0,25000.0,4,0,4,0,20.0,1,0,15.0,C,0,0
professional_services,UK,200-499,$1M-$10M,ap_manager,director,inbound_marketing,0,0,25000.0,18,0,9,5,20.0,3,0,3.0,C,0,158
manufacturing,US,200-499,$1M-$10M,procurement_manager,,sdr_outbound,0,0,25000.0,0,4,4,0,18.0,1,0,16.0,A,0,0
professional_services,US,200-499,$1M-$10M,it_director,individual_contributor,partner_referral,1,0,25000.0,0,19,9,3,19.0,5,2,2.0,B,1,79
healthcare_non_clinical,UK,2000+,$1M-$10M,vp_finance,manager,inbound_marketing,0,0,25000.0,11,0,5,4,20.0,4,0,2.0,B,0,132
professional_services,US,500-999,$50M-$200M,ap_manager,director,sdr_outbound,0,0,85000.0,0,13,13,0,20.0,3,1,14.0,A,0,0
healthcare_non_clinical,US,200-499,$10M-$50M,procurement_manager,director,sdr_outbound,0,0,55000.0,0,0,0,0,,0,0,,A,0,0
healthcare_non_clinical,UK,200-499,$10M-$50M,procurement_manager,individual_contributor,inbound_marketing,1,0,55000.0,24,0,11,6,20.0,4,0,2.0,C,1,28
logistics,UK,200-499,$10M-$50M,procurement_manager,manager,inbound_marketing,0,0,55000.0,8,0,4,0,20.0,1,0,9.0,B,0,0
logistics,US,2000+,$1M-$10M,procurement_manager,manager,sdr_outbound,1,0,25000.0,0,9,7,0,20.0,5,1,9.0,B,0,0
healthcare_non_clinical,UK,500-999,$200M+,it_director,manager,sdr_outbound,1,1,115516.0,0,22,9,6,19.0,4,2,0.0,A,1,84
professional_services,US,500-999,$1M-$10M,vp_finance,,partner_referral,0,0,25000.0,0,19,4,8,,5,5,1.0,C,1,167
professional_services,US,500-999,$1M-$10M,ap_manager,vp,inbound_marketing,0,0,25000.0,13,0,5,5,20.0,4,2,0.0,B,0,136
manufacturing,UK,200-499,$1M-$10M,ap_manager,director,sdr_outbound,1,0,25000.0,0,7,7,0,,0,0,13.0,B,0,0
professional_services,UK,500-999,$10M-$50M,vp_finance,vp,sdr_outbound,1,0,55000.0,0,12,5,1,19.0,2,2,6.0,C,1,105
professional_services,US,500-999,$1M-$10M,it_director,director,inbound_marketing,1,0,73508.0,19,0,7,6,20.0,7,3,0.0,B,0,211
logistics,UK,200-499,$10M-$50M,procurement_manager,director,inbound_marketing,1,0,41679.0,18,0,6,6,19.0,3,4,1.0,C,0,247
logistics,UK,1000-1999,$50M-$200M,it_director,individual_contributor,inbound_marketing,0,0,85000.0,26,0,9,10,19.0,6,0,0.0,B,1,35
manufacturing,US,200-499,$10M-$50M,ap_manager,individual_contributor,sdr_outbound,0,0,55000.0,0,14,5,4,20.0,2,0,1.0,A,1,142
logistics,UK,2000+,$1M-$10M,ap_manager,director,inbound_marketing,0,0,25000.0,12,0,7,4,17.0,1,2,1.0,C,1,133
healthcare_non_clinical,UK,1000-1999,$200M+,it_director,individual_contributor,sdr_outbound,1,1,115364.0,0,21,8,9,20.0,,2,0.0,B,1,161
professional_services,UK,500-999,$10M-$50M,it_director,manager,sdr_outbound,0,0,55000.0,0,17,3,7,20.0,3,0,0.0,C,0,192
manufacturing,US,500-999,$10M-$50M,vp_finance,individual_contributor,inbound_marketing,1,0,55000.0,34,0,16,7,20.0,9,0,1.0,A,0,87
logistics,UK,200-499,$50M-$200M,procurement_manager,individual_contributor,sdr_outbound,1,0,85000.0,0,18,9,6,20.0,,3,0.0,A,1,106
manufacturing,UK,200-499,$50M-$200M,vp_finance,director,sdr_outbound,1,0,85000.0,0,16,7,4,18.0,2,1,1.0,A,1,87
healthcare_non_clinical,UK,200-499,$1M-$10M,procurement_manager,manager,inbound_marketing,0,0,25000.0,14,0,6,3,20.0,4,3,2.0,A,1,61
manufacturing,US,1000-1999,$50M-$200M,vp_finance,manager,sdr_outbound,1,0,85000.0,0,21,8,6,20.0,5,3,0.0,A,0,150
logistics,UK,1000-1999,$10M-$50M,ap_manager,director,sdr_outbound,1,0,55000.0,0,18,6,5,19.0,,2,0.0,A,1,207
logistics,US,200-499,$10M-$50M,it_director,individual_contributor,partner_referral,1,0,55000.0,0,24,12,3,20.0,3,3,2.0,B,0,39
manufacturing,UK,500-999,$50M-$200M,procurement_manager,individual_contributor,inbound_marketing,1,0,85000.0,15,0,9,2,19.0,3,2,3.0,A,1,112
healthcare_non_clinical,US,1000-1999,$50M-$200M,ap_manager,c_suite,sdr_outbound,0,0,85000.0,0,23,8,7,19.0,1,1,0.0,A,0,103
logistics,US,500-999,$200M+,procurement_manager,manager,sdr_outbound,1,0,118829.0,0,26,9,5,20.0,4,2,2.0,C,0,78
healthcare_non_clinical,UK,2000+,$50M-$200M,procurement_manager,individual_contributor,sdr_outbound,0,0,85000.0,0,19,6,7,20.0,4,4,0.0,B,0,29
professional_services,US,500-999,$1M-$10M,vp_finance,director,inbound_marketing,1,1,25000.0,22,0,6,8,20.0,,2,0.0,C,1,209
healthcare_non_clinical,US,200-499,$1M-$10M,procurement_manager,manager,sdr_outbound,1,1,25000.0,0,9,4,3,20.0,3,3,1.0,B,0,115
manufacturing,US,1000-1999,$50M-$200M,procurement_manager,director,partner_referral,1,0,85000.0,0,11,7,2,20.0,1,3,2.0,C,1,140
professional_services,UK,2000+,$10M-$50M,procurement_manager,vp,sdr_outbound,1,0,115371.0,0,19,5,7,20.0,2,7,0.0,C,0,208
manufacturing,UK,1000-1999,$1M-$10M,ap_manager,vp,sdr_outbound,1,0,25000.0,0,3,1,0,18.0,,5,8.0,A,0,0
manufacturing,US,1000-1999,$10M-$50M,vp_finance,vp,partner_referral,1,1,55000.0,0,11,4,3,20.0,5,4,1.0,C,0,2
healthcare_non_clinical,US,500-999,$50M-$200M,ap_manager,manager,partner_referral,0,0,85000.0,0,21,12,1,20.0,5,0,6.0,C,0,0
professional_services,US,500-999,$1M-$10M,procurement_manager,vp,inbound_marketing,1,0,25000.0,17,0,11,2,20.0,4,3,1.0,A,1,105
manufacturing,UK,2000+,$50M-$200M,vp_finance,director,sdr_outbound,1,0,119057.0,0,23,11,4,20.0,6,0,0.0,A,0,224
manufacturing,US,1000-1999,$10M-$50M,ap_manager,director,sdr_outbound,1,0,110732.0,0,20,8,5,19.0,3,5,2.0,A,0,177
manufacturing,UK,1000-1999,$10M-$50M,it_director,manager,sdr_outbound,0,0,55000.0,0,29,11,8,20.0,7,4,0.0,C,1,168
manufacturing,UK,200-499,$1M-$10M,it_director,director,sdr_outbound,1,0,25000.0,0,13,4,5,20.0,,2,1.0,B,0,150
logistics,UK,200-499,$10M-$50M,it_director,director,sdr_outbound,1,0,55000.0,0,16,9,0,19.0,5,3,7.0,C,0,0
logistics,UK,200-499,$1M-$10M,vp_finance,manager,inbound_marketing,1,0,24402.0,23,0,9,9,20.0,6,3,0.0,A,0,157
professional_services,UK,200-499,$1M-$10M,it_director,vp,sdr_outbound,0,0,25000.0,0,15,6,7,20.0,,3,1.0,A,0,128
logistics,UK,200-499,$10M-$50M,procurement_manager,director,partner_referral,1,0,55000.0,0,11,5,6,16.0,2,3,2.0,B,0,16
professional_services,US,2000+,$10M-$50M,it_director,manager,inbound_marketing,1,0,55000.0,22,0,12,5,20.0,8,3,1.0,A,0,34
logistics,UK,2000+,$10M-$50M,it_director,manager,inbound_marketing,0,0,55000.0,21,0,6,8,20.0,1,0,0.0,A,0,34
healthcare_non_clinical,UK,1000-1999,$50M-$200M,procurement_manager,director,inbound_marketing,1,0,,13,0,8,4,20.0,2,0,1.0,A,0,106
healthcare_non_clinical,US,2000+,$10M-$50M,ap_manager,director,sdr_outbound,1,0,118013.0,0,12,9,0,20.0,2,2,9.0,A,0,197
healthcare_non_clinical,UK,1000-1999,$1M-$10M,procurement_manager,manager,inbound_marketing,1,0,25000.0,19,0,12,2,20.0,6,4,4.0,B,0,0
logistics,UK,500-999,$10M-$50M,vp_finance,director,inbound_marketing,1,0,55000.0,14,0,6,1,19.0,2,3,0.0,B,0,26
manufacturing,US,1000-1999,$1M-$10M,vp_finance,manager,inbound_marketing,0,0,25000.0,18,0,10,5,20.0,4,0,2.0,C,0,134
professional_services,UK,1000-1999,$50M-$200M,procurement_manager,director,partner_referral,0,0,85000.0,0,22,8,5,20.0,6,0,,C,0,35
healthcare_non_clinical,US,200-499,$10M-$50M,vp_finance,vp,inbound_marketing,1,1,55000.0,17,0,8,7,20.0,5,1,,A,1,49
manufacturing,US,200-499,$10M-$50M,procurement_manager,director,inbound_marketing,1,0,55000.0,26,0,14,3,18.0,3,4,1.0,B,1,52
manufacturing,US,1000-1999,$1M-$10M,vp_finance,manager,sdr_outbound,1,0,25000.0,0,16,6,5,20.0,3,3,0.0,B,1,109
healthcare_non_clinical,US,1000-1999,$50M-$200M,ap_manager,manager,inbound_marketing,1,1,85000.0,17,0,6,5,18.0,5,5,0.0,A,0,128
healthcare_non_clinical,UK,200-499,$10M-$50M,vp_finance,director,partner_referral,0,0,55000.0,0,19,12,5,19.0,2,3,0.0,C,0,39
professional_services,UK,200-499,$1M-$10M,it_director,vp,partner_referral,1,1,25280.0,0,14,8,6,19.0,2,3,0.0,A,0,108
manufacturing,UK,1000-1999,$1M-$10M,ap_manager,vp,sdr_outbound,0,0,25000.0,0,12,8,0,20.0,1,0,8.0,A,0,0
healthcare_non_clinical,US,500-999,$50M-$200M,ap_manager,individual_contributor,sdr_outbound,0,0,85000.0,0,17,10,1,20.0,5,0,6.0,C,0,145
healthcare_non_clinical,UK,1000-1999,$1M-$10M,procurement_manager,director,sdr_outbound,1,0,25000.0,0,14,6,5,19.0,4,4,0.0,B,1,222
healthcare_non_clinical,US,200-499,$1M-$10M,vp_finance,vp,inbound_marketing,1,0,25000.0,6,0,6,0,20.0,1,4,13.0,B,0,0
professional_services,US,200-499,$200M+,procurement_manager,director,sdr_outbound,1,0,119879.0,0,6,6,0,,3,2,15.0,A,0,0
healthcare_non_clinical,US,200-499,$200M+,it_director,vp,inbound_marketing,0,0,118411.0,25,0,12,6,20.0,6,0,0.0,A,0,33
manufacturing,US,500-999,$1M-$10M,vp_finance,director,sdr_outbound,0,0,25000.0,0,8,8,0,20.0,,0,17.0,C,0,0
professional_services,US,2000+,$50M-$200M,procurement_manager,director,partner_referral,1,0,117662.0,0,15,8,3,20.0,3,2,0.0,A,0,183
professional_services,UK,200-499,$1M-$10M,procurement_manager,c_suite,inbound_marketing,1,0,46659.0,26,0,12,6,20.0,4,0,1.0,C,0,219
professional_services,UK,200-499,$50M-$200M,it_director,manager,inbound_marketing,0,0,85000.0,16,0,9,4,19.0,2,0,1.0,A,1,206
healthcare_non_clinical,US,500-999,$1M-$10M,ap_manager,,partner_referral,1,0,51974.0,0,15,6,5,17.0,3,2,1.0,C,0,165
healthcare_non_clinical,UK,500-999,$200M+,it_director,manager,inbound_marketing,0,0,117367.0,29,0,15,7,20.0,1,0,1.0,A,1,157
manufacturing,US,1000-1999,$200M+,ap_manager,manager,sdr_outbound,1,0,117946.0,0,22,12,6,20.0,4,1,1.0,B,1,118
healthcare_non_clinical,UK,200-499,$10M-$50M,it_director,director,inbound_marketing,0,0,55000.0,23,0,13,5,20.0,5,0,0.0,B,0,226
healthcare_non_clinical,UK,1000-1999,$10M-$50M,procurement_manager,manager,sdr_outbound,1,0,55000.0,0,16,9,4,20.0,4,1,4.0,B,0,72
professional_services,UK,200-499,$10M-$50M,vp_finance,individual_contributor,inbound_marketing,1,1,55000.0,13,0,5,3,19.0,4,3,0.0,A,0,78
healthcare_non_clinical,US,200-499,$1M-$10M,it_director,manager,partner_referral,1,0,25000.0,0,15,8,2,19.0,4,1,4.0,B,0,71
logistics,UK,200-499,$10M-$50M,vp_finance,vp,partner_referral,1,0,55000.0,0,31,15,6,20.0,3,2,0.0,B,1,140
logistics,UK,1000-1999,$50M-$200M,vp_finance,vp,partner_referral,1,1,85000.0,0,19,10,4,20.0,3,3,0.0,A,1,93
manufacturing,US,2000+,$50M-$200M,vp_finance,individual_contributor,partner_referral,1,0,85000.0,0,11,7,2,20.0,3,3,1.0,B,0,127
healthcare_non_clinical,UK,1000-1999,$50M-$200M,vp_finance,manager,sdr_outbound,1,0,85000.0,0,17,7,7,19.0,4,2,0.0,B,0,113
professional_services,UK,1000-1999,$10M-$50M,vp_finance,vp,sdr_outbound,1,0,55000.0,0,19,11,4,20.0,4,2,2.0,B,0,32
logistics,US,500-999,$1M-$10M,it_director,director,partner_referral,0,0,25000.0,0,7,7,0,20.0,2,0,16.0,C,0,0
healthcare_non_clinical,US,500-999,$1M-$10M,ap_manager,director,inbound_marketing,1,0,25000.0,11,0,6,3,16.0,1,7,0.0,A,1,110
healthcare_non_clinical,US,1000-1999,$10M-$50M,ap_manager,manager,partner_referral,1,0,55000.0,0,18,7,9,20.0,1,2,2.0,C,1,123
professional_services,US,500-999,$1M-$10M,it_director,director,sdr_outbound,1,0,25000.0,0,14,8,4,18.0,,5,2.0,A,1,91
manufacturing,US,200-499,$10M-$50M,procurement_manager,manager,sdr_outbound,1,0,21408.0,0,14,7,2,20.0,3,5,0.0,A,0,176
manufacturing,UK,200-499,$200M+,vp_finance,individual_contributor,inbound_marketing,0,0,117882.0,0,0,0,0,,0,0,,A,0,0
logistics,US,200-499,$50M-$200M,procurement_manager,director,sdr_outbound,1,0,48588.0,0,25,15,6,20.0,7,2,1.0,C,0,201
healthcare_non_clinical,US,1000-1999,$50M-$200M,ap_manager,individual_contributor,partner_referral,1,1,85000.0,0,19,7,4,20.0,5,2,0.0,B,1,114
healthcare_non_clinical,US,2000+,$10M-$50M,vp_finance,manager,sdr_outbound,0,0,55000.0,0,0,0,0,,0,0,,B,0,0
manufacturing,UK,500-999,$1M-$10M,procurement_manager,director,inbound_marketing,0,0,25000.0,0,0,0,0,,0,0,,B,0,0
healthcare_non_clinical,US,200-499,$10M-$50M,ap_manager,vp,inbound_marketing,1,0,55000.0,13,0,4,6,20.0,1,1,0.0,A,0,90
professional_services,UK,200-499,$10M-$50M,vp_finance,manager,inbound_marketing,1,0,21323.0,18,0,11,3,19.0,5,1,1.0,C,0,119
healthcare_non_clinical,UK,200-499,$50M-$200M,procurement_manager,c_suite,sdr_outbound,1,0,38214.0,0,17,7,6,20.0,6,3,1.0,A,0,202
manufacturing,UK,500-999,$10M-$50M,procurement_manager,individual_contributor,inbound_marketing,0,0,55000.0,12,0,6,3,19.0,2,4,4.0,A,0,192
professional_services,US,200-499,$1M-$10M,vp_finance,individual_contributor,inbound_marketing,0,0,25000.0,15,0,7,3,19.0,3,0,1.0,A,0,153
professional_services,UK,200-499,$1M-$10M,it_director,vp,inbound_marketing,1,1,36762.0,19,0,3,8,16.0,6,2,0.0,C,0,130
manufacturing,UK,200-499,$1M-$10M,vp_finance,director,sdr_outbound,0,0,25000.0,0,9,4,1,20.0,1,4,,A,0,205
logistics,US,500-999,$1M-$10M,it_director,director,partner_referral,0,0,25000.0,0,26,13,9,20.0,3,4,0.0,A,0,174
healthcare_non_clinical,US,500-999,$1M-$10M,it_director,director,partner_referral,1,0,25000.0,0,19,6,6,19.0,0,1,2.0,A,1,81
logistics,US,500-999,$1M-$10M,vp_finance,manager,sdr_outbound,1,0,25000.0,0,10,5,1,19.0,0,4,2.0,B,1,64
professional_services,US,1000-1999,$10M-$50M,it_director,vp,sdr_outbound,1,0,55000.0,0,16,10,3,20.0,,0,1.0,C,0,10
healthcare_non_clinical,US,1000-1999,$1M-$10M,procurement_manager,individual_contributor,sdr_outbound,0,0,25000.0,0,0,0,0,,0,0,,C,0,0
manufacturing,US,1000-1999,$50M-$200M,vp_finance,manager,inbound_marketing,1,0,85000.0,16,0,7,5,20.0,6,3,1.0,B,1,151
manufacturing,US,500-999,$50M-$200M,ap_manager,individual_contributor,inbound_marketing,0,0,85000.0,20,0,10,5,20.0,5,3,0.0,A,0,220
logistics,US,500-999,$10M-$50M,vp_finance,manager,partner_referral,0,0,55000.0,0,4,4,0,20.0,1,0,18.0,A,0,0
healthcare_non_clinical,US,200-499,$1M-$10M,it_director,vp,inbound_marketing,1,0,41643.0,18,0,8,7,19.0,4,4,0.0,C,0,145
logistics,US,500-999,$50M-$200M,procurement_manager,manager,inbound_marketing,0,0,85000.0,18,0,6,5,19.0,3,2,0.0,C,0,33
manufacturing,US,200-499,$1M-$10M,vp_finance,manager,sdr_outbound,0,0,25000.0,0,6,3,2,18.0,1,2,3.0,A,1,150
manufacturing,US,200-499,$200M+,it_director,director,sdr_outbound,0,0,119650.0,0,12,7,0,18.0,1,0,9.0,B,0,0
manufacturing,UK,1000-1999,$1M-$10M,it_director,manager,sdr_outbound,0,0,25000.0,0,5,5,0,20.0,1,2,14.0,B,0,0
healthcare_non_clinical,US,500-999,$1M-$10M,it_director,manager,sdr_outbound,1,1,25000.0,0,13,4,5,16.0,3,1,3.0,A,1,96
healthcare_non_clinical,UK,200-499,$10M-$50M,ap_manager,c_suite,sdr_outbound,0,0,55000.0,0,28,14,6,20.0,,1,2.0,C,0,138
professional_services,US,1000-1999,$10M-$50M,it_director,vp,inbound_marketing,1,0,55000.0,20,0,10,4,19.0,1,4,1.0,A,0,11
professional_services,UK,200-499,$1M-$10M,vp_finance,director,inbound_marketing,1,0,49271.0,22,0,11,2,19.0,5,1,4.0,A,0,223
professional_services,UK,200-499,$200M+,it_director,manager,inbound_marketing,1,1,32176.0,28,0,13,9,20.0,7,3,0.0,C,0,264
professional_services,US,1000-1999,$10M-$50M,it_director,manager,sdr_outbound,1,0,55000.0,0,20,8,9,20.0,2,2,0.0,C,0,93
manufacturing,UK,2000+,$50M-$200M,procurement_manager,director,inbound_marketing,1,1,85000.0,16,0,8,6,20.0,3,6,1.0,C,1,142
healthcare_non_clinical,UK,1000-1999,$10M-$50M,procurement_manager,individual_contributor,partner_referral,0,0,55000.0,0,16,6,3,19.0,3,2,2.0,B,0,50
healthcare_non_clinical,US,200-499,$1M-$10M,ap_manager,manager,partner_referral,0,0,25000.0,0,17,8,6,20.0,4,0,2.0,A,0,127
logistics,UK,1000-1999,$1M-$10M,ap_manager,manager,inbound_marketing,1,0,25000.0,19,0,11,4,20.0,5,3,0.0,B,0,59
logistics,UK,200-499,$1M-$10M,ap_manager,manager,sdr_outbound,0,0,,0,14,7,5,20.0,2,0,,C,0,106
professional_services,UK,2000+,$10M-$50M,it_director,manager,sdr_outbound,1,1,55000.0,0,12,7,2,19.0,,2,1.0,B,1,26
professional_services,UK,1000-1999,$50M-$200M,vp_finance,director,sdr_outbound,1,0,77074.0,0,18,12,1,20.0,3,1,6.0,C,0,256
manufacturing,US,500-999,$50M-$200M,procurement_manager,vp,sdr_outbound,0,0,85000.0,0,17,9,7,19.0,3,0,0.0,A,1,139
professional_services,UK,500-999,$10M-$50M,ap_manager,director,sdr_outbound,0,0,55000.0,0,3,3,0,20.0,2,0,17.0,B,0,0
healthcare_non_clinical,US,200-499,$200M+,it_director,vp,sdr_outbound,0,0,117790.0,0,7,7,0,20.0,1,1,15.0,C,0,0
professional_services,US,200-499,$10M-$50M,it_director,director,partner_referral,1,0,55000.0,0,20,11,5,20.0,3,2,3.0,B,1,106
manufacturing,UK,500-999,$50M-$200M,vp_finance,director,sdr_outbound,1,1,85000.0,0,18,6,6,20.0,3,2,0.0,A,1,151
professional_services,US,500-999,$50M-$200M,procurement_manager,manager,inbound_marketing,1,0,85000.0,22,0,11,8,20.0,5,4,1.0,C,0,140
healthcare_non_clinical,US,200-499,$1M-$10M,it_director,director,sdr_outbound,0,0,25000.0,0,19,10,4,19.0,4,1,1.0,A,0,66
manufacturing,UK,200-499,$50M-$200M,it_director,director,inbound_marketing,0,0,85000.0,7,0,7,0,20.0,0,0,16.0,A,0,0
logistics,UK,500-999,$200M+,procurement_manager,director,partner_referral,1,1,118459.0,0,24,15,8,20.0,4,3,0.0,C,0,96
manufacturing,UK,1000-1999,$10M-$50M,vp_finance,director,sdr_outbound,1,0,55000.0,0,13,6,1,20.0,3,2,3.0,A,0,31
logistics,UK,500-999,$10M-$50M,vp_finance,director,inbound_marketing,1,0,55000.0,26,0,11,6,20.0,3,4,0.0,B,1,103
manufacturing,UK,200-499,$10M-$50M,it_director,,inbound_marketing,1,0,42496.0,16,0,9,4,20.0,2,5,0.0,B,0,177
healthcare_non_clinical,UK,500-999,$1M-$10M,ap_manager,vp,sdr_outbound,1,1,25000.0,0,16,5,8,19.0,4,3,0.0,C,1,47
healthcare_non_clinical,UK,1000-1999,$1M-$10M,procurement_manager,vp,sdr_outbound,0,0,25000.0,0,13,6,5,16.0,1,1,0.0,A,0,118
logistics,UK,1000-1999,$10M-$50M,it_director,manager,sdr_outbound,1,1,55000.0,0,21,7,5,19.0,4,3,1.0,A,1,145
professional_services,US,500-999,$1M-$10M,ap_manager,director,sdr_outbound,0,0,25000.0,0,17,4,6,20.0,5,3,0.0,A,0,174
logistics,US,200-499,$10M-$50M,vp_finance,vp,inbound_marketing,0,0,55000.0,14,0,14,0,20.0,1,0,13.0,C,0,0
logistics,US,200-499,$200M+,it_director,individual_contributor,inbound_marketing,1,1,119937.0,30,0,12,8,20.0,1,3,1.0,B,1,109
healthcare_non_clinical,UK,200-499,$10M-$50M,it_director,vp,inbound_marketing,1,1,55000.0,17,0,9,3,20.0,3,3,3.0,C,1,27
professional_services,UK,200-499,$10M-$50M,ap_manager,manager,inbound_marketing,1,0,55000.0,27,0,14,9,20.0,6,3,0.0,A,1,99
manufacturing,US,200-499,$10M-$50M,ap_manager,vp,sdr_outbound,1,0,55000.0,0,14,6,4,20.0,,4,0.0,A,0,5
professional_services,US,500-999,$10M-$50M,it_director,director,inbound_marketing,1,0,55000.0,14,0,3,8,17.0,5,0,0.0,A,0,80
logistics,US,200-499,$1M-$10M,ap_manager,director,partner_referral,1,0,25000.0,0,23,12,7,20.0,5,3,0.0,B,1,137
