industry,region,company_size,company_revenue,contact_role,seniority,lead_source,opportunity_created,demo_completed,expected_acv,inbound_touches,outbound_touches,touches_week_1,touches_last_7_days,days_since_first_touch,web_sessions,sales_activities,days_since_last_touch,acquisition_wave,converted,__leakage__touches_post_snapshot_15_90
professional_services,US,200-499,$1M-$10M,vp_finance,vp,sdr_outbound,0,0,25000.0,0,3,3,0,14.0,0,0,12.0,B,0,0
manufacturing,UK,500-999,$10M-$50M,it_director,,partner_referral,0,0,55000.0,0,19,11,8,14.0,2,3,2.0,C,1,14
professional_services,UK,200-499,$10M-$50M,vp_finance,individual_contributor,partner_referral,0,0,55000.0,0,6,6,0,14.0,3,0,12.0,C,0,0
healthcare_non_clinical,UK,1000-1999,$1M-$10M,procurement_manager,director,sdr_outbound,1,0,25000.0,0,8,5,3,13.0,1,4,0.0,B,0,1
logistics,UK,500-999,$50M-$200M,procurement_manager,director,partner_referral,1,1,85000.0,0,20,15,5,14.0,2,1,0.0,C,0,8
professional_services,UK,200-499,$200M+,procurement_manager,director,sdr_outbound,1,0,115958.0,0,12,8,4,14.0,4,0,0.0,A,1,15
healthcare_non_clinical,US,1000-1999,$50M-$200M,vp_finance,director,partner_referral,1,0,96778.0,0,16,7,9,14.0,1,3,0.0,A,0,21
healthcare_non_clinical,UK,2000+,$1M-$10M,vp_finance,manager,sdr_outbound,1,0,25000.0,0,12,7,5,14.0,3,1,1.0,B,0,8
manufacturing,US,500-999,$50M-$200M,ap_manager,vp,partner_referral,0,0,85000.0,0,11,7,4,14.0,4,0,0.0,C,0,1
professional_services,US,500-999,$1M-$10M,it_director,director,inbound_marketing,0,0,25000.0,3,0,1,2,11.0,0,0,6.0,C,0,0
healthcare_non_clinical,US,1000-1999,$50M-$200M,it_director,c_suite,sdr_outbound,0,0,85000.0,0,20,10,10,,4,0,0.0,B,0,20
logistics,US,500-999,$10M-$50M,ap_manager,director,inbound_marketing,0,0,55000.0,16,0,11,5,14.0,4,0,0.0,B,1,17
manufacturing,US,500-999,$50M-$200M,ap_manager,director,partner_referral,1,0,85000.0,0,22,11,11,14.0,4,2,0.0,C,1,17
professional_services,US,2000+,$1M-$10M,ap_manager,c_suite,sdr_outbound,1,1,25000.0,0,17,7,10,14.0,4,2,1.0,C,1,6
professional_services,UK,200-499,$10M-$50M,it_director,manager,inbound_marketing,0,0,55000.0,11,0,7,4,14.0,3,0,4.0,C,0,0
manufacturing,UK,2000+,$1M-$10M,vp_finance,director,sdr_outbound,0,0,25000.0,0,20,11,9,14.0,5,1,0.0,B,0,14
logistics,US,1000-1999,$1M-$10M,procurement_manager,director,inbound_marketing,0,0,25000.0,12,0,11,1,13.0,1,0,6.0,A,0,0
manufacturing,UK,1000-1999,$1M-$10M,procurement_manager,vp,inbound_marketing,0,0,25000.0,8,0,3,5,,1,0,1.0,B,0,9
professional_services,US,200-499,$50M-$200M,procurement_manager,individual_contributor,partner_referral,0,0,85000.0,0,17,12,5,14.0,1,4,2.0,A,0,16
professional_services,US,1000-1999,$10M-$50M,vp_finance,individual_contributor,inbound_marketing,1,0,55000.0,15,0,11,4,14.0,3,3,2.0,C,1,18
manufacturing,UK,2000+,$10M-$50M,ap_manager,individual_contributor,inbound_marketing,1,0,103014.0,11,0,5,6,12.0,0,4,3.0,A,0,17
healthcare_non_clinical,US,500-999,$10M-$50M,procurement_manager,individual_contributor,inbound_marketing,1,0,55000.0,11,0,6,5,13.0,3,4,2.0,B,0,0
healthcare_non_clinical,US,2000+,$10M-$50M,it_director,manager,inbound_marketing,1,0,115070.0,16,0,8,8,14.0,4,3,0.0,C,0,30
healthcare_non_clinical,US,500-999,$50M-$200M,ap_manager,vp,inbound_marketing,1,0,85000.0,19,0,11,8,13.0,3,2,1.0,A,0,3
manufacturing,UK,500-999,$50M-$200M,vp_finance,director,sdr_outbound,0,0,85000.0,0,25,14,11,14.0,4,0,0.0,B,1,25
professional_services,US,200-499,$10M-$50M,procurement_manager,vp,sdr_outbound,0,0,55000.0,0,15,6,9,13.0,2,0,2.0,A,0,18
healthcare_non_clinical,US,500-999,$1M-$10M,ap_manager,manager,sdr_outbound,0,0,25000.0,0,10,6,4,13.0,5,0,1.0,B,1,12
manufacturing,US,500-999,$1M-$10M,it_director,director,partner_referral,0,0,25000.0,0,13,5,8,14.0,2,0,0.0,C,0,25
logistics,UK,1000-1999,$50M-$200M,procurement_manager,manager,partner_referral,1,0,85000.0,0,10,8,2,14.0,2,3,3.0,C,1,16
professional_services,UK,500-999,$10M-$50M,ap_manager,individual_contributor,inbound_marketing,1,0,55000.0,7,0,7,0,14.0,1,0,8.0,C,0,0
manufacturing,US,2000+,$1M-$10M,procurement_manager,individual_contributor,inbound_marketing,0,0,25000.0,6,0,4,2,11.0,2,0,5.0,A,0,16
logistics,UK,2000+,$10M-$50M,ap_manager,director,inbound_marketing,1,0,55000.0,27,0,15,12,14.0,5,5,1.0,C,1,23
professional_services,UK,1000-1999,$1M-$10M,it_director,director,inbound_marketing,0,0,25000.0,7,0,5,2,14.0,2,0,2.0,C,0,13
healthcare_non_clinical,US,200-499,$1M-$10M,ap_manager,manager,sdr_outbound,1,0,,0,10,7,3,14.0,2,1,0.0,C,0,16
professional_services,UK,500-999,$200M+,ap_manager,manager,inbound_marketing,0,0,119083.0,0,0,0,0,,0,0,,A,0,0
logistics,US,2000+,$200M+,procurement_manager,manager,inbound_marketing,0,0,116325.0,13,0,9,4,14.0,3,2,1.0,C,1,21
professional_services,US,500-999,$50M-$200M,ap_manager,individual_contributor,sdr_outbound,1,0,85000.0,0,22,14,8,14.0,2,3,1.0,B,1,17
professional_services,US,500-999,$50M-$200M,ap_manager,manager,inbound_marketing,1,0,85000.0,19,0,10,9,14.0,6,4,0.0,C,0,4
manufacturing,US,500-999,$10M-$50M,it_director,vp,sdr_outbound,1,0,,0,13,10,3,13.0,5,0,2.0,B,1,14
logistics,US,200-499,$200M+,procurement_manager,director,partner_referral,0,0,115684.0,0,19,12,7,14.0,4,0,1.0,A,0,13
professional_services,UK,500-999,$50M-$200M,ap_manager,individual_contributor,partner_referral,0,0,85000.0,0,16,16,0,13.0,,0,8.0,B,0,0
logistics,UK,500-999,$200M+,ap_manager,vp,inbound_marketing,0,0,119134.0,28,0,16,12,13.0,5,0,0.0,C,0,20
logistics,US,2000+,$10M-$50M,ap_manager,director,inbound_marketing,0,0,55000.0,12,0,8,4,12.0,1,0,1.0,A,1,13
manufacturing,US,200-499,$1M-$10M,ap_manager,individual_contributor,sdr_outbound,0,0,25000.0,0,13,9,4,14.0,3,1,2.0,C,0,9
manufacturing,US,500-999,$50M-$200M,ap_manager,director,inbound_marketing,1,0,85000.0,14,0,9,5,14.0,2,1,0.0,A,0,6
healthcare_non_clinical,UK,200-499,$10M-$50M,vp_finance,director,partner_referral,0,0,55000.0,0,6,5,1,13.0,1,2,6.0,A,0,0
healthcare_non_clinical,US,200-499,$50M-$200M,vp_finance,manager,inbound_marketing,0,0,85000.0,12,0,4,8,14.0,5,0,0.0,C,1,23
manufacturing,US,500-999,$1M-$10M,ap_manager,c_suite,inbound_marketing,1,0,25000.0,14,0,10,4,14.0,3,2,0.0,C,0,12
professional_services,UK,500-999,$200M+,it_director,director,inbound_marketing,1,0,118860.0,14,0,9,5,14.0,2,0,0.0,A,0,6
healthcare_non_clinical,US,500-999,$200M+,ap_manager,director,partner_referral,1,0,117514.0,0,20,15,5,14.0,1,1,3.0,A,1,19
manufacturing,UK,200-499,$10M-$50M,ap_manager,vp,inbound_marketing,1,0,27795.0,19,0,13,6,14.0,3,3,2.0,B,0,18
logistics,US,500-999,$50M-$200M,it_director,individual_contributor,sdr_outbound,0,0,85000.0,0,8,8,0,14.0,1,0,11.0,C,0,0
healthcare_non_clinical,US,500-999,$1M-$10M,ap_manager,vp,partner_referral,1,0,25000.0,0,13,9,4,14.0,2,0,1.0,B,1,18
manufacturing,US,1000-1999,$10M-$50M,it_director,director,inbound_marketing,1,0,55000.0,16,0,8,8,14.0,4,2,1.0,C,1,21
manufacturing,UK,200-499,$10M-$50M,ap_manager,individual_contributor,sdr_outbound,1,0,55000.0,0,10,7,3,14.0,2,3,0.0,C,1,21
logistics,UK,500-999,$50M-$200M,it_director,manager,partner_referral,0,0,85000.0,0,0,0,0,,0,0,,C,0,0
logistics,UK,1000-1999,$10M-$50M,procurement_manager,director,inbound_marketing,1,0,55000.0,15,0,9,6,13.0,4,1,0.0,C,1,17
healthcare_non_clinical,UK,2000+,$200M+,it_director,director,partner_referral,1,0,119276.0,0,14,10,4,14.0,,3,1.0,A,1,15
professional_services,US,1000-1999,$10M-$50M,vp_finance,vp,inbound_marketing,0,0,55000.0,8,0,8,0,14.0,1,0,10.0,C,0,0
healthcare_non_clinical,US,1000-1999,$50M-$200M,vp_finance,individual_contributor,sdr_outbound,0,0,85000.0,0,15,8,7,14.0,3,0,1.0,A,0,6
logistics,US,1000-1999,$1M-$10M,ap_manager,director,inbound_marketing,1,0,25000.0,24,0,16,8,14.0,4,1,,A,1,14
manufacturing,UK,200-499,$1M-$10M,procurement_manager,vp,sdr_outbound,0,0,25000.0,0,7,3,4,14.0,,0,0.0,B,1,14
healthcare_non_clinical,US,1000-1999,$10M-$50M,procurement_manager,manager,inbound_marketing,0,0,55000.0,19,0,10,9,14.0,6,3,0.0,B,1,20
professional_services,UK,200-499,$1M-$10M,ap_manager,director,sdr_outbound,0,0,25000.0,0,5,5,0,13.0,0,0,9.0,A,0,0
logistics,US,500-999,$10M-$50M,procurement_manager,vp,inbound_marketing,1,0,32696.0,9,0,6,3,14.0,2,0,0.0,A,0,23
professional_services,UK,500-999,$10M-$50M,vp_finance,vp,sdr_outbound,0,0,55000.0,0,5,2,3,8.0,1,3,,C,0,6
manufacturing,UK,500-999,$10M-$50M,procurement_manager,individual_contributor,partner_referral,1,1,55000.0,0,15,7,8,13.0,6,2,0.0,B,1,12
manufacturing,US,200-499,$50M-$200M,ap_manager,manager,sdr_outbound,0,0,85000.0,0,14,9,5,14.0,2,1,5.0,C,0,0
logistics,US,500-999,$50M-$200M,vp_finance,director,inbound_marketing,1,0,85000.0,16,0,7,9,14.0,3,1,0.0,C,0,31
logistics,US,1000-1999,$1M-$10M,procurement_manager,manager,inbound_marketing,1,0,25000.0,10,0,5,5,14.0,2,3,2.0,C,0,16
manufacturing,UK,200-499,$10M-$50M,it_director,manager,inbound_marketing,1,0,55000.0,11,0,7,4,13.0,1,4,2.0,C,0,2
manufacturing,US,500-999,$50M-$200M,ap_manager,individual_contributor,sdr_outbound,1,0,,0,12,12,0,14.0,,2,8.0,A,0,4
professional_services,US,500-999,$1M-$10M,procurement_manager,individual_contributor,sdr_outbound,0,0,25000.0,0,9,5,4,13.0,3,0,1.0,C,0,26
manufacturing,US,200-499,$10M-$50M,vp_finance,individual_contributor,sdr_outbound,0,0,55000.0,0,14,4,10,13.0,2,2,1.0,B,0,22
professional_services,US,200-499,$1M-$10M,vp_finance,manager,sdr_outbound,0,0,25000.0,0,3,3,0,13.0,0,0,8.0,A,0,0
logistics,US,500-999,$50M-$200M,ap_manager,director,partner_referral,0,0,85000.0,0,16,11,5,14.0,3,0,,A,1,21
manufacturing,UK,500-999,$10M-$50M,vp_finance,manager,inbound_marketing,1,0,55000.0,11,0,7,4,12.0,5,1,0.0,A,0,0
professional_services,UK,2000+,$1M-$10M,it_director,individual_contributor,inbound_marketing,0,0,25000.0,18,0,9,9,12.0,3,2,1.0,B,1,20
manufacturing,UK,200-499,$50M-$200M,procurement_manager,director,sdr_outbound,0,0,85000.0,0,17,10,7,14.0,,4,0.0,C,1,18
manufacturing,US,1000-1999,$10M-$50M,procurement_manager,vp,partner_referral,0,0,55000.0,0,12,7,5,14.0,1,0,0.0,B,0,17
healthcare_non_clinical,UK,1000-1999,$1M-$10M,it_director,manager,sdr_outbound,1,0,25000.0,0,10,7,3,14.0,,2,1.0,A,1,16
healthcare_non_clinical,US,200-499,$10M-$50M,it_director,individual_contributor,inbound_marketing,0,0,55000.0,18,0,8,10,13.0,4,0,,B,0,27
healthcare_non_clinical,US,200-499,$10M-$50M,procurement_manager,director,inbound_marketing,1,0,55000.0,15,0,8,7,14.0,6,1,1.0,B,1,13
manufacturing,US,200-499,$10M-$50M,it_director,manager,inbound_marketing,0,0,55000.0,19,0,8,11,14.0,3,0,0.0,A,1,20
logistics,US,2000+,$1M-$10M,it_director,individual_contributor,sdr_outbound,1,0,25000.0,0,16,10,6,14.0,2,2,3.0,A,0,7
professional_services,UK,200-499,$10M-$50M,vp_finance,manager,sdr_outbound,1,0,55000.0,0,13,10,3,12.0,1,6,1.0,B,0,12
manufacturing,UK,200-499,$1M-$10M,procurement_manager,director,inbound_marketing,0,0,25000.0,7,0,4,3,14.0,1,1,1.0,C,1,15
logistics,US,1000-1999,$50M-$200M,procurement_manager,individual_contributor,partner_referral,0,0,85000.0,0,17,9,8,14.0,2,1,1.0,A,0,15
logistics,UK,500-999,$200M+,it_director,manager,inbound_marketing,1,0,60329.0,17,0,9,8,14.0,3,2,0.0,A,0,21
healthcare_non_clinical,US,500-999,$1M-$10M,vp_finance,vp,partner_referral,0,0,25000.0,0,14,7,7,13.0,1,0,,C,1,16
logistics,US,500-999,$10M-$50M,vp_finance,individual_contributor,sdr_outbound,1,0,55000.0,0,15,9,6,14.0,,3,1.0,B,0,23
manufacturing,US,500-999,$1M-$10M,ap_manager,vp,partner_referral,0,0,25000.0,0,12,4,8,13.0,1,0,0.0,C,0,0
professional_services,US,2000+,$10M-$50M,vp_finance,manager,inbound_marketing,0,0,55000.0,7,0,7,0,13.0,1,0,,B,0,0
professional_services,US,500-999,$1M-$10M,procurement_manager,director,inbound_marketing,0,0,25000.0,11,0,7,4,12.0,1,0,0.0,C,0,12
professional_services,US,500-999,$10M-$50M,it_director,director,partner_referral,0,0,55000.0,0,14,6,8,14.0,4,2,0.0,A,0,21
professional_services,UK,2000+,$10M-$50M,it_director,manager,inbound_marketing,1,0,119300.0,11,0,6,5,12.0,3,2,0.0,B,0,21
healthcare_non_clinical,US,200-499,$50M-$200M,it_director,vp,inbound_marketing,0,0,85000.0,1,0,1,0,14.0,0,0,14.0,A,0,0
professional_services,US,2000+,$1M-$10M,ap_manager,director,partner_referral,0,0,25000.0,0,19,10,9,13.0,4,3,0.0,B,0,24
professional_services,US,1000-1999,$10M-$50M,procurement_manager,individual_contributor,inbound_marketing,0,0,55000.0,5,0,4,1,11.0,2,2,6.0,B,0,17
professional_services,UK,1000-1999,$10M-$50M,procurement_manager,director,sdr_outbound,1,0,55000.0,0,13,5,8,12.0,,1,0.0,A,1,14
healthcare_non_clinical,UK,500-999,$200M+,it_director,individual_contributor,inbound_marketing,1,1,119544.0,17,0,8,9,14.0,3,1,1.0,C,1,12
logistics,UK,200-499,$1M-$10M,procurement_manager,manager,inbound_marketing,1,0,34221.0,13,0,10,3,14.0,3,3,5.0,B,0,17
manufacturing,US,500-999,$10M-$50M,procurement_manager,manager,inbound_marketing,1,0,55000.0,13,0,8,5,14.0,3,2,2.0,C,1,23
healthcare_non_clinical,US,200-499,$10M-$50M,ap_manager,director,sdr_outbound,1,0,55000.0,0,8,3,5,12.0,1,4,0.0,B,0,8
healthcare_non_clinical,US,200-499,$1M-$10M,it_director,manager,inbound_marketing,1,0,25000.0,9,0,7,2,14.0,1,5,0.0,B,0,10
professional_services,US,500-999,$10M-$50M,ap_manager,vp,inbound_marketing,0,0,55000.0,1,0,1,0,14.0,0,0,14.0,B,0,0
professional_services,US,200-499,$1M-$10M,vp_finance,manager,sdr_outbound,0,0,25000.0,0,6,4,2,13.0,2,0,0.0,B,0,13
professional_services,US,1000-1999,$10M-$50M,vp_finance,manager,inbound_marketing,1,0,93694.0,9,0,7,2,,1,2,0.0,A,0,28
professional_services,UK,1000-1999,$1M-$10M,it_director,individual_contributor,inbound_marketing,1,0,80047.0,13,0,9,4,14.0,4,0,2.0,A,0,17
manufacturing,US,2000+,$50M-$200M,vp_finance,director,inbound_marketing,1,0,85000.0,20,0,13,7,13.0,3,0,4.0,A,1,23
professional_services,UK,500-999,$50M-$200M,vp_finance,individual_contributor,sdr_outbound,0,0,85000.0,0,16,10,6,14.0,3,0,1.0,B,0,7
professional_services,US,1000-1999,$50M-$200M,procurement_manager,manager,inbound_marketing,0,0,85000.0,18,0,14,4,14.0,1,0,1.0,B,1,25
professional_services,UK,500-999,$1M-$10M,it_director,vp,sdr_outbound,1,0,25000.0,0,11,10,1,14.0,3,3,5.0,B,1,11
professional_services,UK,500-999,$50M-$200M,it_director,individual_contributor,sdr_outbound,0,0,85000.0,0,7,3,4,13.0,3,0,1.0,C,0,12
healthcare_non_clinical,US,200-499,$50M-$200M,procurement_manager,manager,sdr_outbound,0,0,85000.0,0,21,16,5,14.0,4,0,1.0,C,1,21
healthcare_non_clinical,US,2000+,$10M-$50M,ap_manager,director,sdr_outbound,0,0,55000.0,0,19,17,2,14.0,3,0,3.0,C,1,22
professional_services,UK,200-499,$10M-$50M,ap_manager,director,inbound_marketing,1,0,55000.0,16,0,10,6,14.0,2,3,0.0,A,0,1
professional_services,UK,2000+,$1M-$10M,vp_finance,director,sdr_outbound,1,0,100023.0,0,14,5,9,14.0,3,2,2.0,C,0,14
professional_services,UK,500-999,$200M+,it_director,director,sdr_outbound,1,0,118590.0,0,21,11,10,14.0,,0,,C,1,14
professional_services,UK,500-999,$50M-$200M,ap_manager,manager,sdr_outbound,1,0,85000.0,0,17,8,9,14.0,4,2,0.0,A,0,14
healthcare_non_clinical,US,1000-1999,$1M-$10M,procurement_manager,director,sdr_outbound,1,0,25000.0,0,9,6,3,14.0,2,3,0.0,A,1,19
healthcare_non_clinical,US,200-499,$50M-$200M,procurement_manager,manager,partner_referral,0,0,85000.0,0,22,15,7,14.0,3,0,0.0,B,0,33
manufacturing,UK,500-999,$10M-$50M,procurement_manager,individual_contributor,inbound_marketing,1,0,55000.0,16,0,8,8,13.0,6,1,1.0,A,1,11
healthcare_non_clinical,UK,200-499,$10M-$50M,vp_finance,individual_contributor,inbound_marketing,0,0,55000.0,6,0,6,0,14.0,1,0,13.0,B,0,0
professional_services,US,500-999,$1M-$10M,ap_manager,vp,inbound_marketing,0,0,25000.0,19,0,12,7,14.0,3,1,1.0,A,0,23
logistics,UK,200-499,$1M-$10M,vp_finance,manager,sdr_outbound,1,0,25000.0,0,12,7,5,14.0,4,4,0.0,B,1,22
logistics,UK,1000-1999,$1M-$10M,procurement_manager,vp,inbound_marketing,0,0,25000.0,11,0,2,9,14.0,1,0,1.0,B,0,31
manufacturing,US,500-999,$1M-$10M,vp_finance,manager,inbound_marketing,1,0,25000.0,10,0,5,5,11.0,5,1,,C,0,2
logistics,UK,200-499,$50M-$200M,vp_finance,vp,inbound_marketing,1,0,85000.0,13,0,10,3,13.0,2,1,6.0,C,0,0
professional_services,US,500-999,$1M-$10M,vp_finance,manager,sdr_outbound,1,1,25000.0,0,16,7,9,14.0,4,4,0.0,B,0,27
manufacturing,UK,1000-1999,$10M-$50M,procurement_manager,individual_contributor,inbound_marketing,0,0,55000.0,15,0,8,7,14.0,5,0,0.0,B,0,21
logistics,US,200-499,$1M-$10M,procurement_manager,manager,sdr_outbound,0,0,25000.0,0,21,11,10,14.0,,0,0.0,C,0,10
logistics,US,500-999,$50M-$200M,it_director,individual_contributor,sdr_outbound,0,0,85000.0,0,12,7,5,14.0,1,0,0.0,B,0,16
healthcare_non_clinical,UK,500-999,$10M-$50M,procurement_manager,,partner_referral,0,0,55000.0,0,18,12,6,14.0,3,0,1.0,B,0,18
logistics,UK,500-999,$1M-$10M,it_director,director,sdr_outbound,1,0,25000.0,0,11,6,5,14.0,4,6,0.0,A,0,18
manufacturing,US,1000-1999,$200M+,it_director,individual_contributor,inbound_marketing,1,0,117252.0,13,0,9,4,14.0,3,0,1.0,C,0,17
logistics,UK,500-999,$1M-$10M,vp_finance,c_suite,inbound_marketing,0,0,25000.0,15,0,9,6,14.0,1,1,2.0,C,1,21
professional_services,UK,200-499,$10M-$50M,it_director,director,sdr_outbound,0,0,55000.0,0,10,8,2,14.0,2,2,1.0,B,0,12
professional_services,UK,200-499,$1M-$10M,it_director,director,inbound_marketing,0,0,25000.0,10,0,6,4,13.0,1,0,3.0,C,0,27
healthcare_non_clinical,UK,1000-1999,$1M-$10M,procurement_manager,director,inbound_marketing,1,0,102605.0,19,0,10,9,14.0,3,2,0.0,A,0,19
healthcare_non_clinical,US,200-499,$1M-$10M,vp_finance,manager,sdr_outbound,1,0,25000.0,0,9,9,0,13.0,3,0,7.0,A,0,0
logistics,US,500-999,$10M-$50M,ap_manager,vp,inbound_marketing,0,0,55000.0,2,0,2,0,14.0,0,0,13.0,C,0,0
professional_services,UK,200-499,$1M-$10M,vp_finance,manager,inbound_marketing,1,0,25000.0,20,0,12,8,14.0,1,3,1.0,A,0,9
manufacturing,US,500-999,$50M-$200M,ap_manager,director,sdr_outbound,1,0,85000.0,0,11,7,4,13.0,,2,1.0,A,1,8
manufacturing,US,500-999,$1M-$10M,procurement_manager,manager,inbound_marketing,1,1,25000.0,15,0,8,7,14.0,6,2,0.0,C,0,11
healthcare_non_clinical,UK,1000-1999,$10M-$50M,ap_manager,manager,inbound_marketing,1,0,55000.0,11,0,7,4,13.0,1,1,1.0,C,0,9
professional_services,US,200-499,$10M-$50M,it_director,c_suite,sdr_outbound,0,0,55000.0,0,10,4,6,14.0,2,0,0.0,C,0,23
manufacturing,US,200-499,$10M-$50M,procurement_manager,individual_contributor,inbound_marketing,0,0,55000.0,18,0,13,5,13.0,3,0,0.0,A,0,20
logistics,US,200-499,$200M+,it_director,individual_contributor,inbound_marketing,0,0,115189.0,20,0,17,3,14.0,1,1,1.0,C,0,23
logistics,US,500-999,$1M-$10M,ap_manager,vp,inbound_marketing,0,0,25000.0,20,0,11,9,14.0,2,1,2.0,B,0,15
logistics,US,500-999,$50M-$200M,procurement_manager,vp,inbound_marketing,0,0,85000.0,18,0,11,7,14.0,2,0,0.0,A,0,25
logistics,UK,200-499,$50M-$200M,vp_finance,manager,sdr_outbound,1,0,85000.0,0,20,10,10,14.0,4,2,0.0,C,0,6
professional_services,UK,500-999,$10M-$50M,procurement_manager,vp,inbound_marketing,1,0,55000.0,13,0,9,4,14.0,1,0,1.0,C,1,28
manufacturing,US,200-499,$10M-$50M,vp_finance,manager,inbound_marketing,1,0,55000.0,19,0,8,11,12.0,4,1,,A,0,35
logistics,US,500-999,$1M-$10M,it_director,vp,sdr_outbound,1,0,35217.0,0,12,5,7,14.0,3,1,0.0,A,0,20
logistics,UK,500-999,$10M-$50M,procurement_manager,manager,sdr_outbound,1,0,52232.0,0,15,9,6,14.0,3,3,1.0,A,0,16
healthcare_non_clinical,UK,200-499,$1M-$10M,it_director,manager,inbound_marketing,0,0,25000.0,20,0,16,4,14.0,3,1,5.0,A,0,0
manufacturing,US,1000-1999,$50M-$200M,procurement_manager,director,sdr_outbound,0,0,85000.0,0,8,3,5,12.0,4,2,1.0,A,0,19
professional_services,UK,500-999,$10M-$50M,vp_finance,manager,sdr_outbound,0,0,55000.0,0,16,11,5,14.0,,0,0.0,A,0,18
healthcare_non_clinical,UK,200-499,$10M-$50M,ap_manager,director,inbound_marketing,1,0,55000.0,13,0,8,5,14.0,2,1,2.0,B,1,28
professional_services,US,1000-1999,$50M-$200M,ap_manager,vp,sdr_outbound,0,0,85000.0,0,21,14,7,14.0,5,1,0.0,A,1,21
healthcare_non_clinical,UK,1000-1999,$1M-$10M,it_director,individual_contributor,inbound_marketing,0,0,25000.0,10,0,2,8,13.0,1,1,0.0,B,0,13
logistics,US,500-999,$50M-$200M,procurement_manager,vp,partner_referral,0,0,85000.0,0,0,0,0,,0,0,,A,0,0
manufacturing,US,500-999,$1M-$10M,vp_finance,director,inbound_marketing,0,0,25000.0,12,0,5,7,13.0,3,1,0.0,A,0,18
healthcare_non_clinical,UK,200-499,$50M-$200M,vp_finance,individual_contributor,sdr_outbound,0,0,85000.0,0,11,8,3,12.0,0,0,0.0,B,1,15
manufacturing,UK,200-499,$200M+,vp_finance,individual_contributor,inbound_marketing,1,0,23787.0,9,0,4,5,14.0,2,2,2.0,A,0,22
professional_services,US,200-499,$50M-$200M,it_director,c_suite,inbound_marketing,1,1,85000.0,16,0,11,5,14.0,6,1,0.0,A,0,3
healthcare_non_clinical,US,1000-1999,$10M-$50M,ap_manager,manager,inbound_marketing,1,0,55000.0,16,0,11,5,14.0,1,4,0.0,A,0,1
healthcare_non_clinical,US,500-999,$10M-$50M,it_director,manager,sdr_outbound,1,0,55000.0,0,14,6,8,14.0,,2,0.0,B,0,13
logistics,US,500-999,$10M-$50M,vp_finance,individual_contributor,sdr_outbound,1,0,55000.0,0,15,9,6,14.0,1,1,0.0,B,0,15
professional_services,US,500-999,$10M-$50M,procurement_manager,individual_contributor,inbound_marketing,0,0,55000.0,24,0,12,12,14.0,6,0,1.0,C,1,24
manufacturing,UK,1000-1999,$10M-$50M,ap_manager,director,inbound_marketing,1,1,55000.0,11,0,7,4,14.0,2,4,0.0,A,0,10
professional_services,UK,1000-1999,$50M-$200M,it_director,vp,sdr_outbound,0,0,85000.0,0,16,8,8,14.0,4,1,4.0,B,0,3
healthcare_non_clinical,UK,500-999,$50M-$200M,procurement_manager,c_suite,sdr_outbound,0,0,85000.0,0,21,13,8,14.0,2,1,1.0,A,0,2
manufacturing,US,2000+,$10M-$50M,ap_manager,individual_contributor,sdr_outbound,0,0,55000.0,0,21,16,5,13.0,2,0,0.0,B,0,14
healthcare_non_clinical,UK,200-499,$50M-$200M,ap_manager,individual_contributor,partner_referral,0,0,85000.0,0,19,9,10,14.0,2,0,1.0,A,1,27
logistics,UK,500-999,$10M-$50M,procurement_manager,director,sdr_outbound,1,0,55000.0,0,30,22,8,14.0,2,2,0.0,B,1,18
logistics,US,500-999,$50M-$200M,ap_manager,individual_contributor,inbound_marketing,0,0,85000.0,10,0,4,6,13.0,3,1,0.0,A,0,3
professional_services,UK,200-499,$10M-$50M,it_director,individual_contributor,sdr_outbound,0,0,55000.0,0,19,9,10,14.0,,1,0.0,B,0,26
healthcare_non_clinical,US,1000-1999,$1M-$10M,ap_manager,vp,partner_referral,1,1,,0,10,4,6,11.0,4,1,1.0,C,0,11
professional_services,UK,200-499,$50M-$200M,it_director,manager,inbound_marketing,0,0,85000.0,6,0,6,0,14.0,2,0,12.0,C,0,0
professional_services,UK,1000-1999,$10M-$50M,vp_finance,manager,inbound_marketing,0,0,55000.0,11,0,8,3,13.0,2,0,3.0,A,0,23
healthcare_non_clinical,US,200-499,$10M-$50M,vp_finance,,partner_referral,1,0,20780.0,0,17,9,8,13.0,5,1,2.0,A,0,24
logistics,UK,2000+,$200M+,it_director,vp,partner_referral,1,0,119461.0,0,19,14,5,14.0,3,4,0.0,A,0,2
healthcare_non_clinical,US,200-499,$50M-$200M,procurement_manager,,partner_referral,1,0,85000.0,0,13,7,6,13.0,2,1,0.0,B,0,14
logistics,US,500-999,$50M-$200M,procurement_manager,vp,partner_referral,1,0,85000.0,0,19,15,4,14.0,6,1,2.0,C,0,3
logistics,UK,1000-1999,$10M-$50M,it_director,director,partner_referral,1,0,,0,16,9,7,14.0,1,4,1.0,A,0,27
manufacturing,UK,500-999,$1M-$10M,ap_manager,vp,inbound_marketing,0,0,25000.0,14,0,7,7,14.0,3,0,0.0,A,0,20
professional_services,UK,500-999,$1M-$10M,vp_finance,individual_contributor,inbound_marketing,0,0,25000.0,17,0,9,8,14.0,3,1,0.0,C,0,1
logistics,UK,500-999,$10M-$50M,ap_manager,individual_contributor,sdr_outbound,0,0,55000.0,0,1,1,0,13.0,,1,13.0,A,0,0
