industry,region,company_size,company_revenue,contact_role,seniority,lead_source,opportunity_created,demo_completed,expected_acv,inbound_touches,outbound_touches,touches_week_1,touches_last_7_days,days_since_first_touch,web_sessions,sales_activities,days_since_last_touch,acquisition_wave,converted
manufacturing,UK,2000+,$50M-$200M,ap_manager,c_suite,sdr_outbound,1,0,85000.0,0,19,10,9,14.0,4,4,1.0,B,1
logistics,UK,500-999,$50M-$200M,procurement_manager,director,partner_referral,1,1,85000.0,0,20,15,5,14.0,2,1,0.0,C,0
logistics,UK,1000-1999,$10M-$50M,ap_manager,director,inbound_marketing,1,1,55000.0,17,0,6,11,14.0,4,4,0.0,A,1
manufacturing,US,500-999,$50M-$200M,ap_manager,individual_contributor,sdr_outbound,1,0,85000.0,0,14,8,6,13.0,4,4,3.0,A,1
professional_services,UK,1000-1999,$1M-$10M,it_director,individual_contributor,partner_referral,0,0,25000.0,0,7,7,0,14.0,1,0,9.0,B,0
logistics,US,1000-1999,$1M-$10M,procurement_manager,manager,inbound_marketing,0,0,25000.0,23,0,12,11,14.0,3,3,0.0,A,0
logistics,US,500-999,$1M-$10M,ap_manager,vp,inbound_marketing,1,0,25000.0,11,0,9,2,13.0,1,0,0.0,A,1
logistics,US,500-999,$1M-$10M,it_director,director,partner_referral,0,0,25000.0,0,11,6,5,13.0,2,2,0.0,A,0
professional_services,US,500-999,$1M-$10M,ap_manager,vp,inbound_marketing,1,1,63064.0,12,0,5,7,14.0,3,1,1.0,B,0
healthcare_non_clinical,UK,500-999,$10M-$50M,vp_finance,manager,partner_referral,0,0,55000.0,0,0,0,0,,0,0,,B,0
healthcare_non_clinical,UK,200-499,$1M-$10M,vp_finance,director,partner_referral,0,0,25000.0,0,16,8,8,12.0,0,0,0.0,A,0
manufacturing,US,1000-1999,$50M-$200M,vp_finance,manager,sdr_outbound,1,0,85000.0,0,13,6,7,13.0,4,0,1.0,B,1
manufacturing,UK,200-499,$10M-$50M,vp_finance,director,sdr_outbound,1,0,55000.0,0,20,13,7,14.0,7,4,0.0,C,1
manufacturing,US,2000+,$1M-$10M,ap_manager,individual_contributor,sdr_outbound,1,0,25000.0,0,11,7,4,14.0,2,1,0.0,A,0
healthcare_non_clinical,UK,500-999,$10M-$50M,vp_finance,manager,inbound_marketing,0,0,55000.0,16,0,9,7,14.0,4,2,0.0,C,0
healthcare_non_clinical,UK,500-999,$10M-$50M,procurement_manager,vp,inbound_marketing,1,0,76996.0,10,0,5,5,13.0,3,2,0.0,B,0
manufacturing,UK,200-499,$10M-$50M,ap_manager,vp,inbound_marketing,1,0,55000.0,12,0,7,5,14.0,1,2,0.0,B,0
manufacturing,US,500-999,$50M-$200M,ap_manager,manager,partner_referral,1,0,85000.0,0,17,9,8,12.0,3,4,0.0,C,0
manufacturing,UK,2000+,$10M-$50M,procurement_manager,director,partner_referral,0,0,55000.0,0,14,4,10,14.0,0,0,0.0,A,0
manufacturing,US,500-999,$50M-$200M,vp_finance,director,inbound_marketing,0,0,85000.0,16,0,11,5,12.0,5,0,0.0,B,0
professional_services,UK,200-499,$50M-$200M,procurement_manager,,sdr_outbound,0,0,85000.0,0,14,7,7,14.0,5,2,0.0,A,0
professional_services,UK,200-499,$1M-$10M,vp_finance,manager,partner_referral,0,0,25000.0,0,14,8,6,12.0,4,0,2.0,A,1
manufacturing,US,1000-1999,$10M-$50M,ap_manager,director,sdr_outbound,0,0,55000.0,0,16,12,4,12.0,0,1,1.0,B,0
professional_services,UK,200-499,$1M-$10M,ap_manager,director,inbound_marketing,0,0,25000.0,10,0,5,5,14.0,1,0,0.0,C,0
logistics,UK,1000-1999,$50M-$200M,vp_finance,vp,inbound_marketing,0,0,85000.0,15,0,6,9,13.0,0,2,0.0,B,0
manufacturing,US,1000-1999,$10M-$50M,it_director,manager,partner_referral,0,0,55000.0,0,11,6,5,14.0,2,0,1.0,B,1
manufacturing,UK,200-499,$10M-$50M,ap_manager,manager,inbound_marketing,1,0,55000.0,18,0,9,9,14.0,4,3,0.0,C,0
healthcare_non_clinical,US,500-999,$50M-$200M,it_director,director,sdr_outbound,0,0,85000.0,0,15,10,5,14.0,7,3,0.0,C,0
logistics,US,500-999,$10M-$50M,it_director,individual_contributor,inbound_marketing,1,0,55000.0,9,0,5,4,14.0,1,2,0.0,C,1
professional_services,US,500-999,$10M-$50M,vp_finance,,partner_referral,0,0,55000.0,0,22,17,5,,4,1,1.0,A,1
manufacturing,US,200-499,$10M-$50M,it_director,individual_contributor,inbound_marketing,0,0,55000.0,8,0,8,0,14.0,1,0,11.0,A,0
manufacturing,UK,2000+,$1M-$10M,it_director,vp,inbound_marketing,0,0,25000.0,9,0,3,6,,3,3,1.0,C,0
healthcare_non_clinical,UK,500-999,$10M-$50M,procurement_manager,individual_contributor,sdr_outbound,1,0,55000.0,0,17,11,6,14.0,1,1,0.0,C,1
manufacturing,US,500-999,$1M-$10M,vp_finance,director,partner_referral,1,0,25000.0,0,10,3,7,10.0,3,3,0.0,A,0
logistics,US,500-999,$1M-$10M,it_director,vp,sdr_outbound,1,0,35217.0,0,12,5,7,14.0,3,1,0.0,A,0
healthcare_non_clinical,US,200-499,$50M-$200M,vp_finance,manager,inbound_marketing,0,0,85000.0,12,0,4,8,14.0,5,0,0.0,C,1
logistics,US,500-999,$10M-$50M,vp_finance,manager,inbound_marketing,1,0,55000.0,13,0,7,6,13.0,1,4,1.0,A,1
logistics,US,1000-1999,$50M-$200M,it_director,individual_contributor,sdr_outbound,1,0,85000.0,0,18,11,7,14.0,,2,0.0,C,1
healthcare_non_clinical,UK,200-499,$200M+,ap_manager,c_suite,sdr_outbound,0,0,115390.0,0,15,11,4,14.0,,3,1.0,B,1
logistics,US,500-999,$1M-$10M,vp_finance,c_suite,partner_referral,0,0,25000.0,0,3,3,0,14.0,0,0,14.0,C,0
logistics,UK,200-499,$10M-$50M,vp_finance,manager,inbound_marketing,0,0,55000.0,8,0,3,5,12.0,1,0,1.0,C,0
professional_services,UK,2000+,$50M-$200M,ap_manager,manager,sdr_outbound,1,0,85000.0,0,13,7,6,14.0,,2,0.0,A,1
professional_services,US,1000-1999,$10M-$50M,it_director,manager,sdr_outbound,0,0,55000.0,0,13,7,6,12.0,2,1,2.0,B,1
logistics,US,500-999,$1M-$10M,ap_manager,director,partner_referral,0,0,25000.0,0,14,13,1,14.0,2,2,1.0,C,1
professional_services,US,500-999,$10M-$50M,vp_finance,c_suite,sdr_outbound,0,0,55000.0,0,19,10,9,14.0,8,0,0.0,B,0
logistics,UK,200-499,$10M-$50M,vp_finance,vp,inbound_marketing,0,0,55000.0,21,0,15,6,14.0,3,1,0.0,A,1
healthcare_non_clinical,UK,500-999,$10M-$50M,ap_manager,individual_contributor,inbound_marketing,1,1,55000.0,13,0,8,5,14.0,2,0,1.0,A,0
healthcare_non_clinical,US,1000-1999,$10M-$50M,ap_manager,vp,sdr_outbound,1,0,55000.0,0,25,14,11,14.0,,1,0.0,C,1
logistics,US,500-999,$1M-$10M,vp_finance,manager,sdr_outbound,0,0,25000.0,0,11,7,4,14.0,4,0,2.0,A,0
healthcare_non_clinical,UK,200-499,$10M-$50M,ap_manager,manager,sdr_outbound,0,0,55000.0,0,3,3,0,14.0,0,0,14.0,C,0
logistics,US,1000-1999,$1M-$10M,procurement_manager,director,inbound_marketing,0,0,25000.0,12,0,11,1,13.0,1,0,6.0,A,0
logistics,US,200-499,$10M-$50M,vp_finance,director,sdr_outbound,1,0,55000.0,0,10,7,3,14.0,,1,0.0,B,1
logistics,US,500-999,$10M-$50M,vp_finance,manager,partner_referral,1,0,67353.0,0,10,8,2,14.0,3,1,1.0,C,0
manufacturing,UK,2000+,$50M-$200M,procurement_manager,director,sdr_outbound,1,0,85000.0,0,15,10,5,14.0,,0,1.0,C,1
healthcare_non_clinical,UK,1000-1999,$10M-$50M,procurement_manager,individual_contributor,inbound_marketing,1,0,73936.0,14,0,10,4,14.0,2,0,2.0,C,0
manufacturing,UK,200-499,$50M-$200M,it_director,individual_contributor,sdr_outbound,1,0,38680.0,0,11,6,5,14.0,,1,0.0,B,0
manufacturing,US,500-999,$10M-$50M,it_director,vp,partner_referral,0,0,55000.0,0,12,5,7,11.0,2,0,0.0,A,0
manufacturing,UK,200-499,$10M-$50M,procurement_manager,director,partner_referral,0,0,55000.0,0,23,17,6,14.0,0,2,4.0,C,0
manufacturing,UK,200-499,$10M-$50M,it_director,individual_contributor,sdr_outbound,1,0,55000.0,0,17,9,8,14.0,,2,1.0,B,1
logistics,US,500-999,$200M+,ap_manager,director,inbound_marketing,0,0,115305.0,12,0,8,4,14.0,3,0,1.0,B,0
healthcare_non_clinical,US,2000+,$1M-$10M,it_director,individual_contributor,inbound_marketing,0,0,25000.0,3,0,3,0,14.0,0,0,11.0,A,0
professional_services,UK,200-499,$10M-$50M,procurement_manager,vp,partner_referral,0,0,55000.0,0,11,7,4,12.0,1,3,2.0,C,1
manufacturing,US,200-499,$10M-$50M,ap_manager,individual_contributor,sdr_outbound,1,0,42394.0,0,16,11,5,14.0,,0,1.0,A,0
manufacturing,US,200-499,$200M+,vp_finance,director,inbound_marketing,1,0,119461.0,13,0,7,6,14.0,3,0,1.0,A,0
professional_services,UK,500-999,$10M-$50M,vp_finance,manager,sdr_outbound,0,0,55000.0,0,13,13,0,14.0,5,0,7.0,A,0
manufacturing,US,200-499,$1M-$10M,procurement_manager,vp,partner_referral,1,0,25000.0,0,7,5,2,12.0,3,3,2.0,C,0
manufacturing,UK,1000-1999,$1M-$10M,vp_finance,individual_contributor,partner_referral,0,0,25000.0,0,12,7,5,14.0,3,1,0.0,B,0
manufacturing,UK,500-999,$200M+,it_director,individual_contributor,inbound_marketing,1,1,116355.0,27,0,21,6,14.0,3,3,0.0,A,0
healthcare_non_clinical,UK,500-999,$10M-$50M,it_director,director,partner_referral,1,1,55000.0,0,19,12,7,13.0,2,3,0.0,C,0
manufacturing,UK,200-499,$10M-$50M,ap_manager,individual_contributor,sdr_outbound,0,0,,0,13,8,5,12.0,1,2,0.0,A,0
manufacturing,UK,500-999,$10M-$50M,it_director,individual_contributor,inbound_marketing,1,0,55000.0,10,0,7,3,13.0,1,4,1.0,A,0
manufacturing,UK,500-999,$1M-$10M,vp_finance,vp,inbound_marketing,0,0,25000.0,9,0,4,5,13.0,4,0,0.0,A,0
manufacturing,UK,500-999,$10M-$50M,vp_finance,manager,inbound_marketing,1,0,55000.0,11,0,7,4,12.0,5,1,0.0,A,0
logistics,UK,1000-1999,$50M-$200M,procurement_manager,vp,sdr_outbound,0,0,85000.0,0,10,2,8,13.0,0,2,1.0,B,0
logistics,UK,500-999,$1M-$10M,vp_finance,c_suite,inbound_marketing,0,0,25000.0,10,0,6,4,14.0,2,0,,B,0
healthcare_non_clinical,US,500-999,$10M-$50M,vp_finance,manager,inbound_marketing,0,0,55000.0,21,0,12,9,14.0,2,3,,B,1
manufacturing,US,2000+,$200M+,vp_finance,manager,sdr_outbound,1,1,115871.0,0,18,13,5,13.0,6,1,0.0,B,1
professional_services,UK,1000-1999,$1M-$10M,procurement_manager,c_suite,inbound_marketing,0,0,25000.0,15,0,9,6,14.0,3,0,1.0,B,1
manufacturing,UK,1000-1999,$1M-$10M,procurement_manager,vp,sdr_outbound,1,0,78354.0,0,7,3,4,11.0,3,6,4.0,B,0
healthcare_non_clinical,UK,1000-1999,$50M-$200M,vp_finance,individual_contributor,inbound_marketing,1,0,85000.0,10,0,10,0,13.0,2,0,8.0,C,0
manufacturing,UK,2000+,$1M-$10M,vp_finance,manager,partner_referral,1,0,112290.0,0,9,5,4,11.0,1,4,2.0,C,0
logistics,UK,200-499,$10M-$50M,procurement_manager,manager,inbound_marketing,0,0,55000.0,13,0,6,7,13.0,5,0,1.0,B,0
manufacturing,US,1000-1999,$1M-$10M,vp_finance,director,sdr_outbound,0,0,25000.0,0,0,0,0,,0,0,,A,0
manufacturing,US,2000+,$50M-$200M,procurement_manager,manager,inbound_marketing,1,0,85000.0,14,0,8,6,14.0,3,1,2.0,B,1
healthcare_non_clinical,UK,1000-1999,$1M-$10M,vp_finance,director,inbound_marketing,1,0,25000.0,13,0,9,4,14.0,3,3,1.0,A,0
manufacturing,US,500-999,$10M-$50M,procurement_manager,vp,inbound_marketing,0,0,55000.0,6,0,4,2,,1,0,1.0,A,0
professional_services,US,1000-1999,$50M-$200M,ap_manager,c_suite,inbound_marketing,1,0,70159.0,13,0,6,7,13.0,0,2,0.0,C,0
manufacturing,UK,200-499,$10M-$50M,procurement_manager,individual_contributor,inbound_marketing,0,0,55000.0,10,0,3,7,14.0,3,0,0.0,C,0
professional_services,UK,2000+,$10M-$50M,it_director,manager,inbound_marketing,1,0,104497.0,9,0,6,3,13.0,2,4,2.0,B,0
professional_services,UK,1000-1999,$1M-$10M,procurement_manager,c_suite,inbound_marketing,0,0,25000.0,12,0,7,5,14.0,1,0,1.0,B,0
healthcare_non_clinical,US,200-499,$10M-$50M,ap_manager,manager,inbound_marketing,1,0,55000.0,16,0,10,6,14.0,3,1,0.0,A,1
professional_services,US,500-999,$1M-$10M,ap_manager,vp,sdr_outbound,1,0,25000.0,0,18,10,8,14.0,3,1,0.0,B,0
logistics,UK,1000-1999,$200M+,ap_manager,c_suite,partner_referral,0,0,117854.0,0,30,14,16,13.0,1,2,0.0,B,1
manufacturing,UK,200-499,$10M-$50M,procurement_manager,manager,partner_referral,1,0,55000.0,0,22,11,11,14.0,3,1,0.0,C,1
professional_services,US,500-999,$10M-$50M,it_director,director,partner_referral,0,0,55000.0,0,14,6,8,14.0,4,2,0.0,A,0
manufacturing,US,1000-1999,$1M-$10M,vp_finance,director,inbound_marketing,1,0,25000.0,23,0,16,7,14.0,3,4,0.0,A,0
professional_services,UK,500-999,$50M-$200M,procurement_manager,individual_contributor,sdr_outbound,0,0,85000.0,0,8,3,5,13.0,1,0,0.0,C,0
professional_services,UK,200-499,$10M-$50M,ap_manager,manager,inbound_marketing,1,0,55000.0,17,0,12,5,12.0,6,0,0.0,B,0
professional_services,US,500-999,$50M-$200M,ap_manager,c_suite,inbound_marketing,1,0,85000.0,18,0,13,5,14.0,4,2,0.0,A,1
logistics,UK,200-499,$200M+,procurement_manager,individual_contributor,partner_referral,0,0,117096.0,0,19,15,4,14.0,4,0,2.0,B,1
logistics,US,200-499,$200M+,it_director,individual_contributor,inbound_marketing,0,0,115180.0,20,0,17,3,14.0,1,1,1.0,C,0
logistics,US,200-499,$1M-$10M,vp_finance,director,inbound_marketing,1,0,24197.0,13,0,6,7,13.0,1,2,1.0,A,0
healthcare_non_clinical,UK,500-999,$10M-$50M,procurement_manager,director,partner_referral,0,0,55000.0,0,14,11,3,13.0,1,1,3.0,C,0
healthcare_non_clinical,US,200-499,$10M-$50M,procurement_manager,director,inbound_marketing,0,0,55000.0,13,0,9,4,13.0,1,0,0.0,B,0
professional_services,US,1000-1999,$50M-$200M,vp_finance,vp,sdr_outbound,1,0,85000.0,0,23,16,7,14.0,,2,0.0,A,1
healthcare_non_clinical,UK,200-499,$1M-$10M,it_director,director,sdr_outbound,1,0,25000.0,0,18,9,9,13.0,2,2,0.0,C,1
healthcare_non_clinical,US,500-999,$1M-$10M,it_director,manager,inbound_marketing,1,0,25000.0,13,0,6,7,11.0,3,2,2.0,C,1
logistics,UK,2000+,$1M-$10M,it_director,individual_contributor,sdr_outbound,0,0,25000.0,0,22,11,11,14.0,3,0,0.0,B,0
logistics,US,1000-1999,$1M-$10M,vp_finance,individual_contributor,sdr_outbound,0,0,25000.0,0,7,3,4,13.0,1,0,0.0,A,0
logistics,UK,200-499,$10M-$50M,it_director,individual_contributor,inbound_marketing,1,0,55000.0,17,0,10,7,14.0,6,2,2.0,C,0
healthcare_non_clinical,US,200-499,$200M+,ap_manager,director,inbound_marketing,0,0,119608.0,13,0,7,6,14.0,1,2,0.0,A,1
logistics,US,1000-1999,$10M-$50M,vp_finance,director,partner_referral,1,0,55000.0,0,13,10,3,14.0,3,1,0.0,B,0
professional_services,US,500-999,$1M-$10M,it_director,individual_contributor,sdr_outbound,0,0,25000.0,0,6,6,0,,2,0,9.0,C,0
professional_services,US,500-999,$1M-$10M,procurement_manager,director,inbound_marketing,0,0,25000.0,11,0,7,4,12.0,1,0,0.0,C,0
healthcare_non_clinical,US,200-499,$1M-$10M,ap_manager,vp,sdr_outbound,0,0,25000.0,0,9,5,4,14.0,,2,4.0,C,0
healthcare_non_clinical,UK,1000-1999,$1M-$10M,ap_manager,director,inbound_marketing,0,0,25000.0,7,0,2,5,13.0,0,1,5.0,A,0
healthcare_non_clinical,US,500-999,$50M-$200M,procurement_manager,director,inbound_marketing,1,0,85000.0,14,0,6,8,14.0,3,1,0.0,A,0
logistics,US,200-499,$1M-$10M,it_director,manager,partner_referral,0,0,25000.0,0,20,12,8,14.0,4,0,0.0,A,0
healthcare_non_clinical,UK,2000+,$1M-$10M,vp_finance,manager,sdr_outbound,0,0,25000.0,0,8,5,3,11.0,,1,2.0,C,0
professional_services,UK,200-499,$200M+,it_director,director,sdr_outbound,1,0,38512.0,0,19,13,6,13.0,5,2,,B,0
professional_services,UK,500-999,$200M+,ap_manager,manager,partner_referral,0,0,118361.0,0,13,10,3,14.0,3,3,0.0,B,0
healthcare_non_clinical,US,500-999,$50M-$200M,procurement_manager,individual_contributor,sdr_outbound,0,0,85000.0,0,20,14,6,14.0,2,0,1.0,B,1
logistics,US,500-999,$1M-$10M,ap_manager,director,partner_referral,1,0,25000.0,0,13,8,5,14.0,2,0,0.0,B,1
logistics,US,500-999,$50M-$200M,it_director,individual_contributor,sdr_outbound,0,0,85000.0,0,8,8,0,14.0,,0,11.0,C,0
professional_services,US,200-499,$10M-$50M,procurement_manager,manager,sdr_outbound,0,0,55000.0,0,20,8,12,14.0,2,0,1.0,A,0
healthcare_non_clinical,UK,200-499,$1M-$10M,procurement_manager,manager,inbound_marketing,0,0,25000.0,13,0,5,8,11.0,0,0,1.0,A,1
professional_services,US,200-499,$10M-$50M,procurement_manager,vp,sdr_outbound,0,0,55000.0,0,15,6,9,13.0,2,0,2.0,A,0
healthcare_non_clinical,US,200-499,$50M-$200M,ap_manager,manager,sdr_outbound,0,0,85000.0,0,8,5,3,12.0,2,0,4.0,C,0
healthcare_non_clinical,UK,1000-1999,$10M-$50M,it_director,manager,sdr_outbound,0,0,55000.0,0,9,4,5,13.0,3,0,0.0,C,0
healthcare_non_clinical,US,200-499,$10M-$50M,ap_manager,individual_contributor,partner_referral,1,0,55000.0,0,9,4,5,13.0,2,0,0.0,A,0
healthcare_non_clinical,US,200-499,$1M-$10M,vp_finance,individual_contributor,partner_referral,1,0,25000.0,0,16,9,7,13.0,1,1,0.0,C,1
professional_services,US,1000-1999,$10M-$50M,procurement_manager,individual_contributor,inbound_marketing,0,0,55000.0,3,0,3,0,14.0,0,0,14.0,C,0
healthcare_non_clinical,UK,200-499,$10M-$50M,vp_finance,director,partner_referral,0,0,55000.0,0,8,5,3,13.0,0,0,5.0,C,0
healthcare_non_clinical,UK,500-999,$1M-$10M,procurement_manager,manager,partner_referral,0,0,25000.0,0,13,8,5,14.0,3,0,0.0,A,1
healthcare_non_clinical,US,1000-1999,$1M-$10M,vp_finance,c_suite,inbound_marketing,0,0,25000.0,0,0,0,0,,0,0,,C,0
professional_services,UK,500-999,$50M-$200M,it_director,c_suite,partner_referral,1,1,85000.0,0,16,9,7,14.0,3,2,0.0,C,0
professional_services,US,1000-1999,$1M-$10M,it_director,manager,sdr_outbound,0,0,25000.0,0,8,3,5,14.0,1,0,3.0,B,0
logistics,US,500-999,$50M-$200M,ap_manager,director,sdr_outbound,0,0,85000.0,0,17,13,4,14.0,,0,2.0,C,0
logistics,UK,200-499,$50M-$200M,vp_finance,director,inbound_marketing,0,0,85000.0,2,0,2,0,13.0,0,0,13.0,A,0
manufacturing,US,200-499,$1M-$10M,ap_manager,director,sdr_outbound,0,0,25000.0,0,9,8,1,14.0,1,0,4.0,B,1
manufacturing,US,1000-1999,$10M-$50M,ap_manager,manager,inbound_marketing,0,0,55000.0,14,0,9,5,14.0,4,0,1.0,B,0
professional_services,US,200-499,$10M-$50M,procurement_manager,vp,inbound_marketing,0,0,55000.0,10,0,8,2,14.0,1,1,3.0,B,0
professional_services,UK,200-499,$10M-$50M,vp_finance,vp,sdr_outbound,0,0,55000.0,0,15,11,4,14.0,1,0,0.0,C,0
logistics,US,1000-1999,$10M-$50M,vp_finance,director,partner_referral,0,0,,0,21,13,8,14.0,2,3,,A,0
manufacturing,US,500-999,$1M-$10M,vp_finance,director,partner_referral,1,1,25000.0,0,12,8,4,14.0,1,2,2.0,A,1
healthcare_non_clinical,US,200-499,$10M-$50M,procurement_manager,director,partner_referral,1,0,55000.0,0,16,9,7,14.0,2,1,0.0,C,0
manufacturing,US,2000+,$10M-$50M,it_director,manager,partner_referral,1,1,55000.0,0,20,16,4,14.0,4,1,2.0,B,1
logistics,UK,500-999,$50M-$200M,procurement_manager,director,partner_referral,1,0,85000.0,0,17,10,7,14.0,4,3,0.0,C,0
healthcare_non_clinical,US,500-999,$1M-$10M,vp_finance,director,inbound_marketing,1,0,36035.0,12,0,6,6,14.0,2,2,0.0,C,0
manufacturing,US,2000+,$50M-$200M,it_director,individual_contributor,inbound_marketing,1,0,85000.0,13,0,8,5,13.0,2,2,0.0,B,1
manufacturing,UK,2000+,$1M-$10M,vp_finance,individual_contributor,partner_referral,0,0,25000.0,0,11,9,2,13.0,4,1,4.0,A,1
logistics,US,200-499,$1M-$10M,it_director,manager,inbound_marketing,0,0,25000.0,15,0,5,10,14.0,1,0,0.0,C,0
manufacturing,US,500-999,$1M-$10M,it_director,manager,sdr_outbound,1,0,25000.0,0,12,7,5,14.0,1,1,0.0,C,0
manufacturing,US,200-499,$1M-$10M,ap_manager,director,sdr_outbound,0,0,25000.0,0,7,7,0,14.0,1,0,8.0,C,0
healthcare_non_clinical,UK,2000+,$50M-$200M,vp_finance,manager,sdr_outbound,0,0,85000.0,0,11,6,5,14.0,1,0,0.0,B,0
healthcare_non_clinical,US,200-499,$10M-$50M,vp_finance,director,partner_referral,0,0,55000.0,0,17,12,5,14.0,5,3,0.0,A,0
manufacturing,UK,500-999,$200M+,vp_finance,director,inbound_marketing,0,0,116024.0,19,0,12,7,14.0,2,0,3.0,A,1
manufacturing,UK,1000-1999,$1M-$10M,procurement_manager,,sdr_outbound,0,0,25000.0,0,26,19,7,14.0,4,1,2.0,C,0
professional_services,US,500-999,$10M-$50M,it_director,director,inbound_marketing,1,0,55000.0,15,0,8,7,13.0,1,2,0.0,A,1
healthcare_non_clinical,UK,1000-1999,$10M-$50M,it_director,individual_contributor,inbound_marketing,1,0,84664.0,10,0,4,6,12.0,0,1,1.0,A,0
logistics,UK,1000-1999,$50M-$200M,vp_finance,manager,inbound_marketing,0,0,85000.0,19,0,12,7,13.0,1,0,1.0,C,1
manufacturing,UK,1000-1999,$10M-$50M,ap_manager,director,sdr_outbound,1,0,55000.0,0,10,5,5,14.0,2,2,2.0,C,0
professional_services,UK,200-499,$1M-$10M,vp_finance,manager,inbound_marketing,1,0,25000.0,20,0,12,8,14.0,1,3,1.0,A,0
logistics,US,500-999,$10M-$50M,ap_manager,individual_contributor,sdr_outbound,0,0,55000.0,0,6,1,5,9.0,,0,3.0,C,1
healthcare_non_clinical,US,2000+,$10M-$50M,procurement_manager,individual_contributor,sdr_outbound,1,0,55000.0,0,15,9,6,14.0,3,1,0.0,B,1
healthcare_non_clinical,US,1000-1999,$10M-$50M,it_director,individual_contributor,partner_referral,1,0,55000.0,0,15,11,4,14.0,0,1,0.0,C,1
professional_services,UK,2000+,$10M-$50M,it_director,manager,inbound_marketing,1,0,115450.0,11,0,6,5,12.0,3,2,0.0,B,0
professional_services,US,200-499,$50M-$200M,ap_manager,vp,inbound_marketing,1,0,85000.0,27,0,16,11,14.0,3,1,0.0,B,0
professional_services,UK,500-999,$50M-$200M,it_director,director,inbound_marketing,0,0,85000.0,14,0,9,5,14.0,2,2,0.0,C,1
healthcare_non_clinical,US,500-999,$1M-$10M,ap_manager,manager,partner_referral,0,0,25000.0,0,9,6,3,14.0,2,2,2.0,C,1
manufacturing,UK,500-999,$50M-$200M,procurement_manager,individual_contributor,inbound_marketing,0,0,85000.0,1,0,1,0,12.0,0,1,12.0,B,0
manufacturing,US,1000-1999,$10M-$50M,ap_manager,individual_contributor,partner_referral,0,0,55000.0,0,14,10,4,14.0,3,0,0.0,B,1
manufacturing,UK,500-999,$50M-$200M,vp_finance,individual_contributor,partner_referral,0,0,85000.0,0,14,8,6,13.0,2,0,,C,1
professional_services,US,500-999,$10M-$50M,procurement_manager,individual_contributor,partner_referral,1,0,55000.0,0,16,9,7,14.0,2,0,0.0,B,0
logistics,UK,500-999,$10M-$50M,procurement_manager,individual_contributor,inbound_marketing,0,0,55000.0,11,0,5,6,13.0,2,2,0.0,B,1
logistics,US,500-999,$50M-$200M,ap_manager,director,inbound_marketing,1,0,85000.0,17,0,8,9,14.0,3,8,0.0,C,0
logistics,US,2000+,$10M-$50M,procurement_manager,manager,sdr_outbound,1,0,55000.0,0,6,5,1,14.0,2,3,,C,1
manufacturing,UK,2000+,$50M-$200M,vp_finance,individual_contributor,inbound_marketing,1,0,85000.0,22,0,9,13,14.0,4,0,0.0,A,1
professional_services,UK,1000-1999,$10M-$50M,it_director,individual_contributor,sdr_outbound,1,0,55000.0,0,15,7,8,14.0,2,1,0.0,B,0
professional_services,UK,1000-1999,$1M-$10M,vp_finance,individual_contributor,sdr_outbound,0,0,25000.0,0,8,5,3,14.0,2,0,4.0,C,0
logistics,US,200-499,$50M-$200M,vp_finance,manager,sdr_outbound,1,0,46404.0,0,9,5,4,14.0,2,1,0.0,A,0
manufacturing,US,500-999,$1M-$10M,procurement_manager,manager,sdr_outbound,0,0,25000.0,0,11,10,1,14.0,,1,4.0,A,0
manufacturing,UK,500-999,$1M-$10M,ap_manager,manager,sdr_outbound,1,0,46661.0,0,11,8,3,14.0,3,2,3.0,A,0
manufacturing,US,1000-1999,$10M-$50M,ap_manager,individual_contributor,sdr_outbound,1,0,76914.0,0,13,8,5,12.0,0,2,0.0,A,0
logistics,UK,2000+,$10M-$50M,it_director,manager,partner_referral,1,0,55000.0,0,16,11,5,14.0,1,4,0.0,C,0
healthcare_non_clinical,US,200-499,$1M-$10M,ap_manager,vp,inbound_marketing,0,0,25000.0,10,0,8,2,13.0,0,0,2.0,A,0
manufacturing,US,1000-1999,$10M-$50M,vp_finance,vp,sdr_outbound,0,0,55000.0,0,11,8,3,12.0,1,1,0.0,A,0
healthcare_non_clinical,UK,200-499,$10M-$50M,vp_finance,director,inbound_marketing,1,0,55000.0,24,0,11,13,14.0,3,3,0.0,B,0
professional_services,US,500-999,$10M-$50M,procurement_manager,director,inbound_marketing,0,0,55000.0,0,0,0,0,,0,0,,A,0
healthcare_non_clinical,UK,500-999,$200M+,it_director,individual_contributor,inbound_marketing,1,0,117704.0,13,0,8,5,14.0,1,0,0.0,B,0
healthcare_non_clinical,US,200-499,$10M-$50M,it_director,director,partner_referral,0,0,55000.0,0,4,4,0,14.0,1,0,13.0,B,0
professional_services,US,200-499,$10M-$50M,vp_finance,vp,sdr_outbound,0,0,55000.0,0,19,12,7,14.0,,2,1.0,B,1
manufacturing,UK,200-499,$10M-$50M,it_director,manager,inbound_marketing,0,0,55000.0,13,0,4,9,14.0,3,1,0.0,C,1
logistics,UK,500-999,$50M-$200M,ap_manager,director,sdr_outbound,0,0,85000.0,0,19,10,9,12.0,4,0,0.0,C,0
professional_services,US,200-499,$1M-$10M,procurement_manager,individual_contributor,inbound_marketing,0,0,25000.0,9,0,6,3,14.0,1,0,1.0,A,1
